,time,timeCheck,next_opportunity_time,rollangle,omega,errorAngle,controlTorque
1507,2023-06-12 22:35:03.600000+00:00,,,,,,
1508,2023-06-12 22:35:05.400000+00:00,,,,,,
1509,2023-06-12 22:35:07.200000+00:00,,,,,,
1510,2023-06-12 22:35:09+00:00,,,,,,
1511,2023-06-12 22:35:10.800000+00:00,,,,,,
1512,2023-06-12 22:35:12.600000+00:00,,,,,,
1513,2023-06-12 22:35:14.400000+00:00,,,,,,
1514,2023-06-12 22:35:16.200000+00:00,,,,,,
1515,2023-06-12 22:35:18+00:00,,,,,,
1516,2023-06-12 22:35:19.800000+00:00,,,,,,
1517,2023-06-12 22:35:21.600000+00:00,,,,,,
1518,2023-06-12 22:35:23.400000+00:00,,,,,,
1519,2023-06-12 22:35:25.200000+00:00,,,,,,
1520,2023-06-12 22:35:27+00:00,,,,,,
1521,2023-06-12 22:35:28.800000+00:00,,,,,,
1522,2023-06-12 22:35:30.600000+00:00,,,,,,
1523,2023-06-12 22:35:32.400000+00:00,,,,,,
1524,2023-06-12 22:35:34.200000+00:00,,,,,,
1525,2023-06-12 22:35:36+00:00,,,,,,
1526,2023-06-12 22:35:37.800000+00:00,,,,,,
1527,2023-06-12 22:35:39.600000+00:00,,,,,,
1528,2023-06-12 22:35:41.400000+00:00,,,,,,
1529,2023-06-12 22:35:43.200000+00:00,,,,,,
1530,2023-06-12 22:35:45+00:00,,,,,,
1531,2023-06-12 22:35:46.800000+00:00,,,,,,
1532,2023-06-12 22:35:48.600000+00:00,,,,,,
1533,2023-06-12 22:35:50.400000+00:00,,,,,,
1534,2023-06-12 22:35:52.200000+00:00,,,,,,
1535,2023-06-12 22:35:54+00:00,,,,,,
1536,2023-06-12 22:35:55.800000+00:00,,,,,,
1537,2023-06-12 22:35:57.600000+00:00,,,,,,
1538,2023-06-12 22:35:59.400000+00:00,,,,,,
1539,2023-06-12 22:36:01.200000+00:00,,,,,,
1540,2023-06-12 22:36:03+00:00,,,,,,
1541,2023-06-12 22:36:04.800000+00:00,,,,,,
1542,2023-06-12 22:36:06.600000+00:00,,,,,,
1543,2023-06-12 22:36:08.400000+00:00,,,,,,
1544,2023-06-12 22:36:10.200000+00:00,,,,,,
1545,2023-06-12 22:36:12+00:00,,,,,,
1546,2023-06-12 22:36:13.800000+00:00,,,,,,
1547,2023-06-12 22:36:15.600000+00:00,,,,,,
1548,2023-06-12 22:36:17.400000+00:00,,,,,,
1549,2023-06-12 22:36:19.200000+00:00,,,,,,
1550,2023-06-12 22:36:21+00:00,,,,,,
1551,2023-06-12 22:36:22.800000+00:00,,,,,,
1552,2023-06-12 22:36:24.600000+00:00,,,,,,
1553,2023-06-12 22:36:26.400000+00:00,,,,,,
1554,2023-06-12 22:36:28.200000+00:00,,,,,,
1555,2023-06-12 22:36:30+00:00,,,,,,
1556,2023-06-12 22:36:31.800000+00:00,,,,,,
1557,2023-06-12 22:36:33.600000+00:00,,,,,,
1558,2023-06-12 22:36:35.400000+00:00,,,,,,
1559,2023-06-12 22:36:37.200000+00:00,,,,,,
1560,2023-06-12 22:36:39+00:00,,,,,,
1561,2023-06-12 22:36:40.800000+00:00,,,,,,
1562,2023-06-12 22:36:42.600000+00:00,,,,,,
1563,2023-06-12 22:36:44.400000+00:00,,,,,,
1564,2023-06-12 22:36:46.200000+00:00,,,,,,
1565,2023-06-12 22:36:48+00:00,,,,,,
1566,2023-06-12 22:36:49.800000+00:00,,,,,,
1567,2023-06-12 22:36:51.600000+00:00,,,,,,
1568,2023-06-12 22:36:53.400000+00:00,,,,,,
1569,2023-06-12 22:36:55.200000+00:00,,,,,,
1570,2023-06-12 22:36:57+00:00,,,,,,
1571,2023-06-12 22:36:58.800000+00:00,,,,,,
1572,2023-06-12 22:37:00.600000+00:00,,,,,,
1573,2023-06-12 22:37:02.400000+00:00,,,,,,
1574,2023-06-12 22:37:04.200000+00:00,,,,,,
1575,2023-06-12 22:37:06+00:00,,,,,,
1576,2023-06-12 22:37:07.800000+00:00,,,,,,
1577,2023-06-12 22:37:09.600000+00:00,,,,,,
1578,2023-06-12 22:37:11.400000+00:00,,,,,,
1579,2023-06-12 22:37:13.200000+00:00,,,,,,
1580,2023-06-12 22:37:15+00:00,,,,,,
1581,2023-06-12 22:37:16.800000+00:00,,,,,,
1582,2023-06-12 22:37:18.600000+00:00,,,,,,
1583,2023-06-12 22:37:20.400000+00:00,,,,,,
1584,2023-06-12 22:37:22.200000+00:00,,,,,,
1585,2023-06-12 22:37:24+00:00,,,,,,
1586,2023-06-12 22:37:25.800000+00:00,,,,,,
1587,2023-06-12 22:37:27.600000+00:00,,,,,,
1588,2023-06-12 22:37:29.400000+00:00,,,,,,
1589,2023-06-12 22:37:31.200000+00:00,,,,,,
1590,2023-06-12 22:37:33+00:00,,,,,,
1591,2023-06-12 22:37:34.800000+00:00,,,,,,
1592,2023-06-12 22:37:36.600000+00:00,,,,,,
1593,2023-06-12 22:37:38.400000+00:00,,,,,,
1594,2023-06-12 22:37:40.200000+00:00,,,,,,
1595,2023-06-12 22:37:42+00:00,,,,,,
1596,2023-06-12 22:37:43.800000+00:00,,,,,,
1597,2023-06-12 22:37:45.600000+00:00,,,,,,
1598,2023-06-12 22:37:47.400000+00:00,,,,,,
1599,2023-06-12 22:37:49.200000+00:00,,,,,,
1600,2023-06-12 22:37:51+00:00,,,,,,
1601,2023-06-12 22:37:52.800000+00:00,,,,,,
1602,2023-06-12 22:37:54.600000+00:00,,,,,,
1603,2023-06-12 22:37:56.400000+00:00,,,,,,
1604,2023-06-12 22:37:58.200000+00:00,,,,,,
1605,2023-06-12 22:38:00+00:00,,,,,,
1606,2023-06-12 22:38:01.800000+00:00,,,,,,
1607,2023-06-12 22:38:03.600000+00:00,,,,,,
1608,2023-06-12 22:38:05.400000+00:00,,,,,,
1609,2023-06-12 22:38:07.200000+00:00,,,,,,
1610,2023-06-12 22:38:09+00:00,,,,,,
1611,2023-06-12 22:38:10.800000+00:00,,,,,,
1612,2023-06-12 22:38:12.600000+00:00,,,,,,
1613,2023-06-12 22:38:14.400000+00:00,,,,,,
1614,2023-06-12 22:38:16.200000+00:00,,,,,,
1615,2023-06-12 22:38:18+00:00,,,,,,
1616,2023-06-12 22:38:19.800000+00:00,,,,,,
1617,2023-06-12 22:38:21.600000+00:00,,,,,,
1618,2023-06-12 22:38:23.400000+00:00,,,,,,
1619,2023-06-12 22:38:25.200000+00:00,,,,,,
1620,2023-06-12 22:38:27+00:00,,,,,,
1621,2023-06-12 22:38:28.800000+00:00,,,,,,
1622,2023-06-12 22:38:30.600000+00:00,,,,,,
1623,2023-06-12 22:38:32.400000+00:00,,,,,,
1624,2023-06-12 22:38:34.200000+00:00,,,,,,
1625,2023-06-12 22:38:36+00:00,,,,,,
1626,2023-06-12 22:38:37.800000+00:00,,,,,,
1627,2023-06-12 22:38:39.600000+00:00,,,,,,
1628,2023-06-12 22:38:41.400000+00:00,,,,,,
1629,2023-06-12 22:38:43.200000+00:00,,,,,,
1630,2023-06-12 22:38:45+00:00,,,,,,
1631,2023-06-12 22:38:46.800000+00:00,,,,,,
1632,2023-06-12 22:38:48.600000+00:00,,,,,,
1633,2023-06-12 22:38:50.400000+00:00,,,,,,
1634,2023-06-12 22:38:52.200000+00:00,,,,,,
1635,2023-06-12 22:38:54+00:00,,,,,,
1636,2023-06-12 22:38:55.800000+00:00,,,,,,
1637,2023-06-12 22:38:57.600000+00:00,,,,,,
1638,2023-06-12 22:38:59.400000+00:00,,,,,,
1639,2023-06-12 22:39:01.200000+00:00,,,,,,
1640,2023-06-12 22:39:03+00:00,,,,,,
1641,2023-06-12 22:39:04.800000+00:00,,,,,,
1642,2023-06-12 22:39:06.600000+00:00,,,,,,
1643,2023-06-12 22:39:08.400000+00:00,,,,,,
1644,2023-06-12 22:39:10.200000+00:00,,,,,,
